backdoor.prorat.13_57).exe|??? Backdoor.W32.Prorat ???|MALICIOUS_SOFTWARE
bb.exe|??? Backdoor.W32.Rbot ???|MALICIOUS_SOFTWARE
bionet.exe|??? Backdoor.W32.Bionet ???|MALICIOUS_SOFTWARE
bot.exe|??? Backdoor.W32.IROffer ???|MALICIOUS_SOFTWARE
cds.exe|??? Backdoor.Spymon ???|MALICIOUS_SOFTWARE
clbcatex.exe|??? Backdoor.W32.ZCrew ???|MALICIOUS_SOFTWARE
csrnvrt.exe|??? Backdoor.W32.BREPIBOT ???|MALICIOUS_SOFTWARE
csrse.exe|??? Backdoor.Hesive.dr ???|MALICIOUS_SOFTWARE
display.exe|??? Backdoor.W32.Iroffer ???|MALICIOUS_SOFTWARE
dll32.exe|??? Backdoor.W32.IROffer ???|MALICIOUS_SOFTWARE
drv.exe|??? Backdoor.W32.Iroffer ???|MALICIOUS_SOFTWARE
ds.exe|??? Backdoor.Spymon ???|MALICIOUS_SOFTWARE
extravalue.exe|??? Backdoor.W32.Adcliker ???|MALICIOUS_SOFTWARE
fix[1].exe|??? Backdoor.W32.Ciadoor ???|MALICIOUS_SOFTWARE
gld.exe|??? Backdoor.Zagaban ???|MALICIOUS_SOFTWARE
haiyang.exe|??? Backdoor.W32.EJL ???|MALICIOUS_SOFTWARE
idemlog.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
intenat.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
iroffer.exe|??? Backdoor.W32.IROffer ???|MALICIOUS_SOFTWARE
kane.exe|??? Backdoor.W32.Dckane ???|MALICIOUS_SOFTWARE
keygen.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
live.exe|??? Backdoor.W32.Iroffer ???|MALICIOUS_SOFTWARE
loader1).exe|??? Backdoor.W32.Ruledor ???|MALICIOUS_SOFTWARE
lsadst.exe|??? Backdoor.W32.BREPIBOT ???|MALICIOUS_SOFTWARE
mfqjjr.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
mirc32.exe|??? Backdoor.IRC.Spybuzz ???|MALICIOUS_SOFTWARE
mssecure.exe|??? Backdoor.W32.Robobot ???|MALICIOUS_SOFTWARE
mssvcc.exe|??? Backdoor.Win32.Rbot ???|MALICIOUS_SOFTWARE
mstcs.exe|??? Backdoor.W32.IROffer ???|MALICIOUS_SOFTWARE
mt.exe|??? Backdoor.W32.Emtee ???|MALICIOUS_SOFTWARE
nav32sp.exe|??? Backdoor.W32.Rbot ???|MALICIOUS_SOFTWARE
netlink32.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
parvulus.exe|??? Backdoor.W32.Lupar ???|MALICIOUS_SOFTWARE
pisf.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
pyr0.exe|??? Backdoor.W32.Rbot ???|MALICIOUS_SOFTWARE
realtray.exe|??? Backdoor.Stanex trojan ???|MALICIOUS_SOFTWARE
sksockserver.exe|??? Backdoor.W32.SkSocket ???|MALICIOUS_SOFTWARE
smsonx32.exe|??? Backdoor.W32.BREPLIBOT ???|MALICIOUS_SOFTWARE
sockservercfg.exe|??? Backdoor.W32.SkSocket ???|MALICIOUS_SOFTWARE
svhosts.exe|??? Backdoor.W32.Haxdoor ???|MALICIOUS_SOFTWARE
svshots.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
vbstub.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
w32backdoor-axc.trojan.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
w32backdoor-axg.trojan.exe|??? Backdoor.W32.Volk ???|MALICIOUS_SOFTWARE
w32backdoor-axh.trojan.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
w32backdoor-bs.trojan.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
w32backdoor-dvl.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
w32backdoor-dxn.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
w32backdoor-egl.exe|??? Backdoor.W32.Delf ???|MALICIOUS_SOFTWARE
w32backdoor-egv.exe|??? Backdoor.W32.Agent ???|MALICIOUS_SOFTWARE
w32backdoor-hd.trojan.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
w32backdoor-jz.trojan.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
w32backdoor-nt.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
w32backdoor-ny.exe|??? Backdoor.W32.Shellfur ???|MALICIOUS_SOFTWARE
w32backdoor-yx.exe|??? Backdoor.W32.VB ???|MALICIOUS_SOFTWARE
w32banito-k.trojan.exe|??? Backdoor.W32.Banito ???|MALICIOUS_SOFTWARE
w32banito-p.exe|??? Backdoor.W32.Banito ???|MALICIOUS_SOFTWARE
w32haxdoor-ft.exe|??? Backdoor.W32.Haxdoor ???|MALICIOUS_SOFTWARE
w32hupigon-ar.exe|??? Backdoor.W32.Hupigon ???|MALICIOUS_SOFTWARE
w32hupigon-cj.exe|??? Backdoor.W32.hupigon ???|MALICIOUS_SOFTWARE
w32lecna-a.exe|??? Backdoor.W32.Lecna ???|MALICIOUS_SOFTWARE
w32_systm.exe|??? Backdoor.W32.Banito ???|MALICIOUS_SOFTWARE
winfrw.exe|??? Backdoor.W32.Wisdoor ???|MALICIOUS_SOFTWARE
winldra.exe|??? Backdoor.W32.Dumador ???|MALICIOUS_SOFTWARE
wmiadapt.exe|??? Backdoor.W32.Nithsys ???|MALICIOUS_SOFTWARE
wsupdate.exe|??? Backdoor.W32.RAdmin ???|MALICIOUS_SOFTWARE
x234cpiroff.exe|??? Backdoor.W32.IROffer ???|MALICIOUS_SOFTWARE
xvid-1.0.3-beta3-setup.exe|??? Backdoor.W32.bifrose ???|MALICIOUS_SOFTWARE
~565.exe|??? Backdoor.W32.bifrose ???|MALICIOUS_SOFTWARE
~5c.exe|??? Backdoor.W32.Rbot ???|MALICIOUS_SOFTWARE
bvt.exe|??? Backdoor.Autoupder virus Virus ???|MALICIOUS_SOFTWARE
aqadcup.exe|??? Backdoor.Agent.bg ???|MALICIOUS_SOFTWARE
jawa32.exe|??? Backdoor.Agent.bg ???|MALICIOUS_SOFTWARE
ytbb.exe|??? Yahoo Toolbar or IRC/Backdoor.SdBot.SRB) ???|MALICIOUS_SOFTWARE
0.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
004.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
005.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
006.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
007.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
008.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
009.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
1.exe|??? Trojan.W32.Tooso ???|MALICIOUS_SOFTWARE
2.exe|??? Trojan.W32.Lineage ???|MALICIOUS_SOFTWARE
2.sfx.exe.exe|??? Trojan.W32.Lineage ???|MALICIOUS_SOFTWARE
666.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
7a3ce975.exe|??? Trojan.W32.AIMVision ???|MALICIOUS_SOFTWARE
abg-aceh.exe|??? Trojan.W32.Boetac ???|MALICIOUS_SOFTWARE
abs.exe|??? Trojan.Esteems.E ???|MALICIOUS_SOFTWARE
aclservice.exe|??? Trojan.Gurepirls ???|MALICIOUS_SOFTWARE
adtech2006.exe|??? Trojan-Clicker.Win32.VB.kc ???|MALICIOUS_SOFTWARE
antiav_exe.exe|??? Trojan.Lodav.A/B Trojan ???|MALICIOUS_SOFTWARE
antivirus32.exe|??? Trojan.W32.Opanki ???|MALICIOUS_SOFTWARE
anti_troj.exe|??? Trojan.W32.Lodear ???|MALICIOUS_SOFTWARE
batserv2.exe|??? Trojan.W32.LOCKSKY ???|MALICIOUS_SOFTWARE
berasjatah.exe|??? Trojan.W32.RONTOKBRO ???|MALICIOUS_SOFTWARE
bhsv.exe|??? W32.Rbot-AVQ Trojan ???|MALICIOUS_SOFTWARE
brengkolang.com|??? Trojan.W32.RONTOKBRO ???|MALICIOUS_SOFTWARE
bxproxy.exe|??? Trojan.BXProxy.Process ???|MALICIOUS_SOFTWARE
checkreg.exe|??? Trojan.Danmec ???|MALICIOUS_SOFTWARE
chkntsv.exe|??? Trojan.W32.Sufiage ???|MALICIOUS_SOFTWARE
cisvvc.exe|??? Adware.W32.TrojanClicker ???|MALICIOUS_SOFTWARE
civil.exe|??? Trojan.W32.Amirecivel ???|MALICIOUS_SOFTWARE
corpstats.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
csmsv.exe|??? W32.Looksky.B Trojan ???|MALICIOUS_SOFTWARE
csrdeu32.exe|??? BKDR_BREPLIBOT.M Trojan ???|MALICIOUS_SOFTWARE
d.exe|??? W32/Mytob-GH Trojan ???|MALICIOUS_SOFTWARE
data2.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
data3.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
data4.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
desktop.exe|??? Backdoor.SdBot.md Trojan ???|MALICIOUS_SOFTWARE
dho.exe|??? Trojan.W32.Atomicks ???|MALICIOUS_SOFTWARE
dioxin.exe|??? W32.Dinoxi Trojan ???|MALICIOUS_SOFTWARE
dodrrr.exe|??? W32.Secefa.A Trojan ???|MALICIOUS_SOFTWARE
duel.exe|??? Trojan.W32.Luder ???|MALICIOUS_SOFTWARE
dvbern.exe|??? Trojan.W32.Rontokbr ???|MALICIOUS_SOFTWARE
dxdiag.exe|??? Feardoor Trojan ???|MALICIOUS_SOFTWARE
easy.windows.monitoring.exe|??? Trojan.W32.Renama ???|MALICIOUS_SOFTWARE
easy.windows.monitoring.exe.exe|??? Trojan.W32.MINUSIA ???|MALICIOUS_SOFTWARE
ecodec.exe|??? Trojan.W32.Emcodec ???|MALICIOUS_SOFTWARE
edit server.exe|??? Trojan.W32.AIMVision ???|MALICIOUS_SOFTWARE
edlm2.exe|??? Trojan.W32.Tabela ???|MALICIOUS_SOFTWARE
eksplorasi.exe|??? WORM_RONTOKBRO.Y Trojan ???|MALICIOUS_SOFTWARE
eml.exe|??? Trojan.W32.Beagle ???|MALICIOUS_SOFTWARE
ers.exe|??? Trojan.W32.ErrorSafe ???|MALICIOUS_SOFTWARE
ersvc.exe|??? Trojan.W32.Renama ???|MALICIOUS_SOFTWARE
esmtp.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
ewerfw.exe|??? Trojan.W32.BAGLE ???|MALICIOUS_SOFTWARE
exe82.exe|??? MediaMotor Trojan ???|MALICIOUS_SOFTWARE
exp.exe|??? Trojan Application ???|MALICIOUS_SOFTWARE
exploreff.exe|??? Trojan.Finfanse ???|MALICIOUS_SOFTWARE
fontloader.exe|??? W32.Dinoxi.B Trojan ???|MALICIOUS_SOFTWARE
fservice.exe|??? Backdoor.Prorat Trojan ???|MALICIOUS_SOFTWARE
hacker.exe|??? Trojan.Esteems.E Trojan ???|MALICIOUS_SOFTWARE
heat.exe|??? Trojan.W32.Apher ???|MALICIOUS_SOFTWARE
hellmsn.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
heomstool.exe|??? Trojan.Heoms ???|MALICIOUS_SOFTWARE
hgqhp.exe|??? Trojan.W32.Flush ???|MALICIOUS_SOFTWARE
hidr.exe|??? Trojan.W32.Beagle ???|MALICIOUS_SOFTWARE
hjgerhds.exe|??? W32.Sober.T\@mm Trojan ???|MALICIOUS_SOFTWARE
hloader.exe|??? Trojan.Lodear Variant ???|MALICIOUS_SOFTWARE
hloader_exe.exe|??? Trojan.W32.Lodear ???|MALICIOUS_SOFTWARE
hookdump.exe|??? Hookdump Trojan ???|MALICIOUS_SOFTWARE
hot.exe|??? Trojan.W32.MYTOB ???|MALICIOUS_SOFTWARE
hwclock.exe|??? W32.Hwbot-A Trojan ???|MALICIOUS_SOFTWARE
hxdef.exe|??? Trojan.W32.LovGate ???|MALICIOUS_SOFTWARE
ibm00001.exe|??? Trojan.W32.Torpig ???|MALICIOUS_SOFTWARE
igps.exe|??? Trojan-Clicker.Win32.VB.kc ???|MALICIOUS_SOFTWARE
im_1.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
im_2.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
informe.exe|??? W32.Vig.C Trojan ???|MALICIOUS_SOFTWARE
inst.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
intell32.exe|??? Desktophijack Trojan ???|MALICIOUS_SOFTWARE
intell321.exe|??? Trojan.W32.Alemod ???|MALICIOUS_SOFTWARE
intmon.exe|??? Puper-D Trojan ???|MALICIOUS_SOFTWARE
intmonp.exe|??? Puper-D Trojan ???|MALICIOUS_SOFTWARE
intxt.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
ipfw.exe|??? Trojan.W32.Yabe ???|MALICIOUS_SOFTWARE
irasyncd.exe|??? Trojan.IRASHoul ???|MALICIOUS_SOFTWARE
ishost.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
ismon.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
isnotify.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
ispsupport.exe|??? Trojan.W32.Mytob ???|MALICIOUS_SOFTWARE
issearch.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
kb021119.exe|??? Trojan.W32.Wisfc ???|MALICIOUS_SOFTWARE
kernal64.exe|??? w32.yimper Trojan ???|MALICIOUS_SOFTWARE
kerne1412.exe|??? Trojan.W32.Gashlio ???|MALICIOUS_SOFTWARE
kernel8|??? Trojan.W32.Vixup ???|MALICIOUS_SOFTWARE
kernels32.exe|??? DLOADER-FC Trojan ???|MALICIOUS_SOFTWARE
kernels64.exe|??? Trojan.W32.Vixup ???|MALICIOUS_SOFTWARE
kl.exe|??? Trojan.Anserin ???|MALICIOUS_SOFTWARE
lansas.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
layer.exe|??? W32.Mogi Trojan ???|MALICIOUS_SOFTWARE
lcc.exe|??? Trojan.W32.Redplut ???|MALICIOUS_SOFTWARE
letum.exe|??? Trojan.MSIL.Letum ???|MALICIOUS_SOFTWARE
lmovie.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
lockbar.exe|??? Trojan.W32.Loxbot ???|MALICIOUS_SOFTWARE
lockbr.exe|??? Trojan.W32.Loxbot ???|MALICIOUS_SOFTWARE
lodctr32.exe|??? Trojan.W32.Hyborate ???|MALICIOUS_SOFTWARE
logo1_.exe|??? Trojan.W32.Looked ???|MALICIOUS_SOFTWARE
lsa.exe|??? WIN32.RBOT Trojan Variant ???|MALICIOUS_SOFTWARE
lsamgr.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
mcafee.update.exe.exe|??? Trojan.W32.Renama ???|MALICIOUS_SOFTWARE
mdms.exe|??? W32/SdBot-CH Trojan ???|MALICIOUS_SOFTWARE
mgsev.exe|??? Trojan.W32.Spybot ???|MALICIOUS_SOFTWARE
microsystem.exe|??? Trojan.W32.MyDoom ???|MALICIOUS_SOFTWARE
microupdate.exe|??? Trojan.W32.Mytob ???|MALICIOUS_SOFTWARE
mm.exe|??? Trojan.Spamforo ???|MALICIOUS_SOFTWARE
mmsg.exe|??? Trojan.W32.Renama ???|MALICIOUS_SOFTWARE
mrjj.exe|??? Puper-E Trojan ???|MALICIOUS_SOFTWARE
msaa.exe|??? Dldr.WinSh.AC.02 Trojan ???|MALICIOUS_SOFTWARE
msconfgh.exe|??? WORM_MYTOB.NB Trojan ???|MALICIOUS_SOFTWARE
mscornet.exe|??? Troj/Zlob-AO Trojan ???|MALICIOUS_SOFTWARE
msdef.exe|??? Trojan.W32.Secefa ???|MALICIOUS_SOFTWARE
mskiks.exe|??? Trojan.W32.Skenkly ???|MALICIOUS_SOFTWARE
msmsg.exe|??? Backdoor.Prorat.10b3 Trojan ???|MALICIOUS_SOFTWARE
msnlive.exe|??? Trojan.W32.Mytob ???|MALICIOUS_SOFTWARE
msnserve.exe|??? W32.Spybot.YQW Trojan ???|MALICIOUS_SOFTWARE
msole32.exe|??? Fakespy-B Trojan ???|MALICIOUS_SOFTWARE
mspath.exe|??? BackDoor.SdBot Trojan ???|MALICIOUS_SOFTWARE
mssearchnet.exe|??? Trojan.Zlob.D Trojan ???|MALICIOUS_SOFTWARE
mstc.exe|??? Trojan.W32.Nugache ???|MALICIOUS_SOFTWARE
mswinb32.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
mswinf32.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
mwfirewall.exe|??? Trojan.Gamqowi ???|MALICIOUS_SOFTWARE
n.exe|??? Trojan.W32.NASCENE ???|MALICIOUS_SOFTWARE
nail.exe|??? Trojan.Win32.Stervis.b ???|MALICIOUS_SOFTWARE
nbthlp.exe|??? W32.Toxbot.AL Trojan ???|MALICIOUS_SOFTWARE
netac.exe|??? Trojan/Backdoor ???|MALICIOUS_SOFTWARE
netlib.exe|??? Crater-A Trojan/Worm ???|MALICIOUS_SOFTWARE
netmeeting.exe|??? W32.Dinoxi.B Trojan ???|MALICIOUS_SOFTWARE
netsvc.exe|??? Trojan.W32.Mytob ???|MALICIOUS_SOFTWARE
network.exe|??? Trojan.W32.Vixup ???|MALICIOUS_SOFTWARE
nfsiod.exe|??? Trojan ???|MALICIOUS_SOFTWARE
nmstt.exe|??? SMALL-DT Trojan ???|MALICIOUS_SOFTWARE
noat.exe|??? TROJ_BAGLE.AP Trojan ???|MALICIOUS_SOFTWARE
nopat.exe|??? Mitglieder.N Trojan ???|MALICIOUS_SOFTWARE
note.exe|??? Trojan.W32.Hyborate ???|MALICIOUS_SOFTWARE
notedit.exe|??? Trojan.W32.QQPASS ???|MALICIOUS_SOFTWARE
notesweb.exe|??? Backdoor.Trojan ???|MALICIOUS_SOFTWARE
ntdetect.exe|??? Trojan.W32.Small ???|MALICIOUS_SOFTWARE
ntosa32.exe|??? W32.HLLW.Anig Trojan ???|MALICIOUS_SOFTWARE
ntsys.exe|??? Trojan.W32.Beagle ???|MALICIOUS_SOFTWARE
nvctrl.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
nvsc32.exe|??? Backdoor.IRC.Bot Trojan ???|MALICIOUS_SOFTWARE
osalogbe.exe|??? Trojan.W32.MyDoom ???|MALICIOUS_SOFTWARE
pacis.exe|??? SMALL.ABD Variant Trojan ???|MALICIOUS_SOFTWARE
phqghume.exe|??? Trojan.W32.Rbot ???|MALICIOUS_SOFTWARE
pictureviewer.exe|??? Trojan.W32.Marlap ???|MALICIOUS_SOFTWARE
picx.exe|??? W32/Mytob-EX Trojan ???|MALICIOUS_SOFTWARE
plugin compressor.exe|??? Trojan.W32.AIMVision ???|MALICIOUS_SOFTWARE
plugnplay32.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
regmaping.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
regperf.exe|??? Trojan.W32.Zlob ???|MALICIOUS_SOFTWARE
regscan.exe|??? Trojan.W32.Rbot ???|MALICIOUS_SOFTWARE
removejk.exe|??? Trojan.W32.Remojin ???|MALICIOUS_SOFTWARE
requester.11.exe|??? Trojan.Muquest ???|MALICIOUS_SOFTWARE
s.exe|??? Trojan.Ducky.C ???|MALICIOUS_SOFTWARE
sachostb.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachostc.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachostm.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachostp.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachosts.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachostw.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
sachostx.exe|??? Trojan.W32.Looksky ???|MALICIOUS_SOFTWARE
safemode.exe|??? Trojan.W32.Renama ???|MALICIOUS_SOFTWARE
scanregistry.exe|??? TROJ_SVHOOST.A Trojan ???|MALICIOUS_SOFTWARE
schedulingagent|??? Backdoor.Msic Trojan ???|MALICIOUS_SOFTWARE
scrss.exe|??? Troj/HacDef-R Trojan ???|MALICIOUS_SOFTWARE
scrtkfg.exe|??? WIN32.RBOT Trojan Variant ???|MALICIOUS_SOFTWARE
sectoriate.exe|??? Trojan.W32.Haytap ???|MALICIOUS_SOFTWARE
servce.exe|??? W32.Mytob.MR\@mm Trojan ???|MALICIOUS_SOFTWARE
setup32i.exe|??? Trojan.W32.Redplut ???|MALICIOUS_SOFTWARE
shell386.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
shmgrate.exe|NT Data Migration (Check path in processdeep)|NONE
shnlog.exe|??? Troj/Puper-A Trojan ???|MALICIOUS_SOFTWARE
showwnd.exe|??? Unclassified Trojan ???|MALICIOUS_SOFTWARE
shutdownutility.exe|??? Trojan.W32.Randsom ???|MALICIOUS_SOFTWARE
smschk.exe|??? BKDR_BREPLIBOT.G Trojan ???|MALICIOUS_SOFTWARE
smszac32.exe|??? BKDR_BREPLIBOT.N Trojan ???|MALICIOUS_SOFTWARE
sp2ctr.exe|??? DLUCA-M Trojan Module ???|MALICIOUS_SOFTWARE
spollsv.exe|??? Trojan.W32.LovGate ???|MALICIOUS_SOFTWARE
spoolav.exe|??? Trojan/Backdoor ???|MALICIOUS_SOFTWARE
spoolsvc.exe|??? W32.SXTB.A Trojan ???|MALICIOUS_SOFTWARE
spoolsw.exe|??? Trojan/Cmdpipe-A ???|MALICIOUS_SOFTWARE
spvspool.exe|??? Trojan.W32.Dabora ???|MALICIOUS_SOFTWARE
sqlexp.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlexp1.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlexp2.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlexp3.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlrep.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlscan.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
sqlserver.exe|??? Trojan.W32.SAMX ???|MALICIOUS_SOFTWARE
sqltob.exe|??? Trojan.W32.Dasher ???|MALICIOUS_SOFTWARE
srvc32.exe|??? Small.DP Trojan ???|MALICIOUS_SOFTWARE
srvhandle.exe|??? Trojan.W32.Redplut ???|MALICIOUS_SOFTWARE
sservice.exe|??? Backdoor.Prorat Trojan ???|MALICIOUS_SOFTWARE
ssrms.exe|??? Backdoor.Naninf.B Trojan ???|MALICIOUS_SOFTWARE
suchost.exe|??? Trojan.Treb  Trojan ???|MALICIOUS_SOFTWARE
suhoy112.exe|??? Trojan.W32.Clagger ???|MALICIOUS_SOFTWARE
svcdata.exe|??? W32.Spybot.ZIF Trojan ???|MALICIOUS_SOFTWARE
svch0st.exe|??? Trojan.Gamqowi ???|MALICIOUS_SOFTWARE
svchoost.exe|??? TROJ_SVHOOST.A Trojan ???|MALICIOUS_SOFTWARE
svchostl.exe|??? Trojan.W32.BLASTER ???|MALICIOUS_SOFTWARE
svchot.exe|??? Trojan.W32.Amirecivel ???|MALICIOUS_SOFTWARE
svcinit.exe|??? Backdoor.Sinit  Virus Trojan ???|MALICIOUS_SOFTWARE
svcproc.exe|??? Trojan.Win32.Stervis.b ???|MALICIOUS_SOFTWARE
svohcst.exe|??? Trojan.W32.Kurofoo ???|MALICIOUS_SOFTWARE
svwhost.exe|??? Trojan.SVWHost.Process ???|MALICIOUS_SOFTWARE
sys.exe|??? Backdoor.ICR Trojan ???|MALICIOUS_SOFTWARE
sysai.exe|??? Apropos Media Trojan ???|MALICIOUS_SOFTWARE
SysAI.exe|??? Apropos Media Trojan  Trojan ???|MALICIOUS_SOFTWARE
sysc.exe|??? Trojan.W32.Locksky ???|MALICIOUS_SOFTWARE
sysconf.exe|??? W32/Agobot-FP Trojan ???|MALICIOUS_SOFTWARE
sysdoor.exe|??? TROJ_MTGLIEDR.BN  Trojan ???|MALICIOUS_SOFTWARE
sysldr32.exe|??? Trojan.W32.GAOBOT ???|MALICIOUS_SOFTWARE
syspol.exe|??? Trojan.Chuvazada ???|MALICIOUS_SOFTWARE
syss.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
system.update.exe.exe|??? Trojan.W32.MINUSIA ???|MALICIOUS_SOFTWARE
system16.exe|??? Agent-EN Trojan ???|MALICIOUS_SOFTWARE
systemtray.exe|??? BIGFOOT Trojan ???|MALICIOUS_SOFTWARE
systemup.exe|??? Agent-EN Trojan ???|MALICIOUS_SOFTWARE
systool.exe|??? Trojan.W32.RealSearch ???|MALICIOUS_SOFTWARE
systra.exe|??? Trojan.W32.LovGate ???|MALICIOUS_SOFTWARE
sysvcs.exe|??? Orse-F  Trojan ???|MALICIOUS_SOFTWARE
sywsvcs.exe|??? Trojan.SYWSVCS.Process ???|MALICIOUS_SOFTWARE
szchost.exe|??? Trojan.Mercurycas.A ???|MALICIOUS_SOFTWARE
taskdrv32.exe|??? Trojan.W32.KELVIR ???|MALICIOUS_SOFTWARE
tasker.exe|??? Mydoom.R Trojan ???|MALICIOUS_SOFTWARE
taskg.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
taskgmr.exe|??? Trojan.W32.MyTob ???|MALICIOUS_SOFTWARE
timessquare.exe|??? Trojan.Times Square.Process ???|MALICIOUS_SOFTWARE
tool.exe|??? Trojan.W32.Mirchack ???|MALICIOUS_SOFTWARE
tool2.exe|??? Paymite-B Trojan ???|MALICIOUS_SOFTWARE
uninstdsk.exe|??? Trojan.W32.Alemod ???|MALICIOUS_SOFTWARE
updtscheduler.exe|??? Trojan.W32.Kedebe ???|MALICIOUS_SOFTWARE
uvu-channel.exe|??? Trojan.W32.Hachilem ???|MALICIOUS_SOFTWARE
vcualts32.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
w.exe|??? W32.Benpao.Trojan ???|MALICIOUS_SOFTWARE
w32time.exe|??? Trojan.W32.Mdropper ???|MALICIOUS_SOFTWARE
webpmger.exe|??? Trojan.W32.QQPASS ???|MALICIOUS_SOFTWARE
webpmgr.exe|??? Trojan.W32.QQPASS ???|MALICIOUS_SOFTWARE
wimanager.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
win052.exe|??? Keylogger.Trojan ???|MALICIOUS_SOFTWARE
win24.exe|??? Trojan.W32.Kidala ???|MALICIOUS_SOFTWARE
win32debug.exe|??? W32.Gudeb Trojan ???|MALICIOUS_SOFTWARE
win32imapsvr.exe|??? W32.Mytob.ME\@mm Trojan ???|MALICIOUS_SOFTWARE
win32lib.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
wind2ll2.exe|??? Trojan.W32.Beagle ???|MALICIOUS_SOFTWARE
windash.exe|??? W32.Dinoxi.B Trojan ???|MALICIOUS_SOFTWARE
windbg32.exe|??? W32.Mytob.MC\@mm Trojan ???|MALICIOUS_SOFTWARE
windio778.exe|??? W32.Dinoxi Trojan ???|MALICIOUS_SOFTWARE
windirect.exe|??? Trojan.BAGLE.AC ???|MALICIOUS_SOFTWARE
windll32lib.exe|??? Trojan.W32.Bagle ???|MALICIOUS_SOFTWARE
